,Participant ID,Urban/Rural,Age Group,Marital Status,sex,Kids under 14,Feeling Rushed,Sleep duration,Work duration,Prov_ab,Employment Rate,Pct house over 30,region,Income
15648,14811,2,5,1,2,0,2,480,420,NB,54.6,10.3,Atlantic,59347.0
15649,14812,1,6,1,1,0,6,510,0,NB,54.6,10.3,Atlantic,59347.0
15650,14820,1,7,1,1,0,6,480,0,NB,54.6,10.3,Atlantic,59347.0
15651,14858,2,5,1,2,0,1,420,0,NB,54.6,10.3,Atlantic,59347.0
15652,14889,2,5,3,2,0,2,480,0,NB,54.6,10.3,Atlantic,59347.0
15653,14930,1,7,3,2,0,6,405,0,NB,54.6,10.3,Atlantic,59347.0
15654,14972,2,5,3,2,0,6,530,0,NB,54.6,10.3,Atlantic,59347.0
15655,15024,2,1,6,1,0,4,345,760,NB,54.6,10.3,Atlantic,59347.0
15656,15028,2,2,2,2,0,2,540,505,NB,54.6,10.3,Atlantic,59347.0
15657,15058,2,5,1,1,0,1,540,570,NB,54.6,10.3,Atlantic,59347.0
15658,15070,1,6,1,1,0,2,660,0,NB,54.6,10.3,Atlantic,59347.0
15659,15072,1,5,1,2,0,2,360,450,NB,54.6,10.3,Atlantic,59347.0
15660,15076,1,5,3,2,0,6,630,0,NB,54.6,10.3,Atlantic,59347.0
15661,15078,2,6,1,2,0,1,360,660,NB,54.6,10.3,Atlantic,59347.0
15662,15133,2,3,6,1,0,4,810,0,NB,54.6,10.3,Atlantic,59347.0
15663,15151,1,6,1,1,0,6,565,0,NB,54.6,10.3,Atlantic,59347.0
15664,15159,2,6,3,1,0,6,380,0,NB,54.6,10.3,Atlantic,59347.0
15665,15187,2,5,1,2,0,2,600,0,NB,54.6,10.3,Atlantic,59347.0
15666,15189,1,3,6,2,0,1,655,60,NB,54.6,10.3,Atlantic,59347.0
15667,15198,1,6,3,1,0,6,660,0,NB,54.6,10.3,Atlantic,59347.0
15668,15199,2,5,1,1,0,2,480,550,NB,54.6,10.3,Atlantic,59347.0
15669,15205,1,7,3,2,0,2,560,0,NB,54.6,10.3,Atlantic,59347.0
15670,15210,1,5,1,1,0,2,420,645,NB,54.6,10.3,Atlantic,59347.0
15671,15211,2,7,3,2,0,4,570,0,NB,54.6,10.3,Atlantic,59347.0
15672,15213,2,5,6,2,0,1,390,430,NB,54.6,10.3,Atlantic,59347.0
15673,15219,1,3,1,1,1,2,620,0,NB,54.6,10.3,Atlantic,59347.0
15674,15233,1,4,1,2,0,1,170,470,NB,54.6,10.3,Atlantic,59347.0
15675,15248,1,3,1,2,2,1,480,385,NB,54.6,10.3,Atlantic,59347.0
15676,15256,2,4,4,1,0,1,510,585,NB,54.6,10.3,Atlantic,59347.0
15677,15289,2,3,1,1,0,2,435,0,NB,54.6,10.3,Atlantic,59347.0
15678,15297,2,2,1,2,3,1,495,540,NB,54.6,10.3,Atlantic,59347.0
15679,15304,1,4,5,2,2,1,555,480,NB,54.6,10.3,Atlantic,59347.0
15680,15331,1,4,1,1,0,2,450,0,NB,54.6,10.3,Atlantic,59347.0
15681,15332,1,3,4,1,0,2,430,710,NB,54.6,10.3,Atlantic,59347.0
15682,15337,1,6,1,1,0,1,620,0,NB,54.6,10.3,Atlantic,59347.0
15683,15346,1,7,3,2,0,6,360,0,NB,54.6,10.3,Atlantic,59347.0
15684,15374,2,6,6,2,0,4,555,0,NB,54.6,10.3,Atlantic,59347.0
15685,15380,1,6,1,2,0,4,450,0,NB,54.6,10.3,Atlantic,59347.0
15686,15383,1,4,1,2,0,1,510,555,NB,54.6,10.3,Atlantic,59347.0
15687,15389,2,4,1,1,3,2,450,480,NB,54.6,10.3,Atlantic,59347.0
15688,15429,1,4,2,1,0,1,510,0,NB,54.6,10.3,Atlantic,59347.0
15689,15440,2,6,1,2,0,4,480,0,NB,54.6,10.3,Atlantic,59347.0
15690,15445,1,6,5,2,0,3,375,350,NB,54.6,10.3,Atlantic,59347.0
15691,15475,1,4,1,2,0,1,575,375,NB,54.6,10.3,Atlantic,59347.0
15692,15483,1,4,1,1,0,3,640,0,NB,54.6,10.3,Atlantic,59347.0
15693,15496,2,7,1,2,0,4,735,0,NB,54.6,10.3,Atlantic,59347.0
15694,15516,1,4,1,2,0,1,420,60,NB,54.6,10.3,Atlantic,59347.0
15695,15531,1,4,6,2,0,2,580,0,NB,54.6,10.3,Atlantic,59347.0
15696,15551,1,7,3,1,0,5,510,0,NB,54.6,10.3,Atlantic,59347.0
15697,15612,2,3,2,1,0,1,450,595,NB,54.6,10.3,Atlantic,59347.0
15698,15617,1,3,1,2,1,2,470,540,NB,54.6,10.3,Atlantic,59347.0
15699,15666,2,6,1,1,0,2,540,0,NB,54.6,10.3,Atlantic,59347.0
15700,15667,1,2,1,2,2,1,435,600,NB,54.6,10.3,Atlantic,59347.0
15701,15722,1,6,1,2,0,6,525,0,NB,54.6,10.3,Atlantic,59347.0
15702,15730,2,4,1,1,0,3,460,570,NB,54.6,10.3,Atlantic,59347.0
15703,15735,2,6,1,1,0,2,390,650,NB,54.6,10.3,Atlantic,59347.0
15704,15738,2,5,2,1,0,1,540,0,NB,54.6,10.3,Atlantic,59347.0
15705,15745,1,1,6,2,0,1,600,0,NB,54.6,10.3,Atlantic,59347.0
15706,15753,1,3,1,2,3,1,410,390,NB,54.6,10.3,Atlantic,59347.0
15707,15756,1,7,1,2,0,2,480,0,NB,54.6,10.3,Atlantic,59347.0
15708,15783,1,2,6,2,0,1,690,0,NB,54.6,10.3,Atlantic,59347.0
15709,15789,2,5,1,2,0,4,615,0,NB,54.6,10.3,Atlantic,59347.0
15710,15795,1,6,3,2,0,3,1070,0,NB,54.6,10.3,Atlantic,59347.0
15711,15797,1,4,1,2,0,2,550,180,NB,54.6,10.3,Atlantic,59347.0
15712,15865,2,4,5,2,0,2,794,180,NB,54.6,10.3,Atlantic,59347.0
15713,15884,1,7,1,2,0,5,530,0,NB,54.6,10.3,Atlantic,59347.0
15714,15888,2,5,1,1,0,1,540,445,NB,54.6,10.3,Atlantic,59347.0
15715,15900,1,4,2,1,0,4,410,445,NB,54.6,10.3,Atlantic,59347.0
15716,15946,2,2,2,2,2,1,540,0,NB,54.6,10.3,Atlantic,59347.0
15717,15952,1,5,4,2,0,1,490,635,NB,54.6,10.3,Atlantic,59347.0
15718,15963,2,4,1,1,1,2,480,0,NB,54.6,10.3,Atlantic,59347.0
15719,16000,2,5,1,1,0,1,520,490,NB,54.6,10.3,Atlantic,59347.0
15720,16022,2,3,6,2,0,2,530,385,NB,54.6,10.3,Atlantic,59347.0
15721,16029,1,6,6,2,0,2,490,0,NB,54.6,10.3,Atlantic,59347.0
15722,16048,1,6,3,2,0,3,480,0,NB,54.6,10.3,Atlantic,59347.0
15723,16050,1,4,1,1,0,2,720,0,NB,54.6,10.3,Atlantic,59347.0
15724,16052,1,6,1,1,0,6,485,0,NB,54.6,10.3,Atlantic,59347.0
15725,16078,1,6,1,1,0,6,540,0,NB,54.6,10.3,Atlantic,59347.0
15726,16091,1,1,6,1,1,2,600,0,NB,54.6,10.3,Atlantic,59347.0
15727,16092,2,3,6,2,2,2,540,0,NB,54.6,10.3,Atlantic,59347.0
15728,16105,1,3,1,1,2,1,420,675,NB,54.6,10.3,Atlantic,59347.0
15729,16116,1,2,1,2,0,6,850,0,NB,54.6,10.3,Atlantic,59347.0
15730,16140,1,4,1,1,1,2,540,0,NB,54.6,10.3,Atlantic,59347.0
15731,16154,1,7,3,2,0,5,480,0,NB,54.6,10.3,Atlantic,59347.0
15732,16162,1,4,6,2,0,1,570,590,NB,54.6,10.3,Atlantic,59347.0
15733,16176,1,6,3,2,0,1,545,0,NB,54.6,10.3,Atlantic,59347.0
15734,16187,1,6,1,2,0,6,580,0,NB,54.6,10.3,Atlantic,59347.0
15735,16262,2,5,2,1,0,1,390,0,NB,54.6,10.3,Atlantic,59347.0
15736,16265,1,6,3,2,0,1,480,0,NB,54.6,10.3,Atlantic,59347.0
15737,16269,1,1,6,1,2,3,780,0,NB,54.6,10.3,Atlantic,59347.0
15738,16276,1,3,3,2,0,6,465,455,NB,54.6,10.3,Atlantic,59347.0
15739,16286,2,2,6,2,3,1,330,0,NB,54.6,10.3,Atlantic,59347.0
15740,16294,1,5,1,2,0,2,745,420,NB,54.6,10.3,Atlantic,59347.0
15741,16316,1,2,6,2,0,1,545,0,NB,54.6,10.3,Atlantic,59347.0
15742,16403,2,2,6,1,0,3,515,0,NB,54.6,10.3,Atlantic,59347.0
15743,16414,2,5,1,1,0,2,525,375,NB,54.6,10.3,Atlantic,59347.0
15744,16426,1,7,3,2,0,6,510,0,NB,54.6,10.3,Atlantic,59347.0
15745,16434,1,5,5,1,0,3,555,0,NB,54.6,10.3,Atlantic,59347.0
15746,16440,2,5,1,2,0,2,420,485,NB,54.6,10.3,Atlantic,59347.0
15747,16455,1,6,1,1,0,2,495,0,NB,54.6,10.3,Atlantic,59347.0
15748,16481,2,7,6,2,0,6,705,0,NB,54.6,10.3,Atlantic,59347.0
15749,16520,1,6,4,2,0,4,570,0,NB,54.6,10.3,Atlantic,59347.0
15750,16528,1,5,1,2,0,3,410,100,NB,54.6,10.3,Atlantic,59347.0
15751,16604,1,2,1,2,3,1,510,0,NB,54.6,10.3,Atlantic,59347.0
15752,16609,1,2,1,1,2,1,440,545,NB,54.6,10.3,Atlantic,59347.0
15753,16619,1,1,2,2,0,2,390,465,NB,54.6,10.3,Atlantic,59347.0
15754,16642,2,6,6,1,0,5,450,0,NB,54.6,10.3,Atlantic,59347.0
15755,16663,1,3,2,1,0,2,465,720,NB,54.6,10.3,Atlantic,59347.0
15756,16677,1,1,6,1,0,3,750,0,NB,54.6,10.3,Atlantic,59347.0
15757,16679,1,4,1,2,2,1,600,0,NB,54.6,10.3,Atlantic,59347.0
15758,16750,1,5,1,1,0,2,450,565,NB,54.6,10.3,Atlantic,59347.0
15759,16817,1,6,3,2,0,3,480,0,NB,54.6,10.3,Atlantic,59347.0
15760,16852,1,6,1,1,0,6,540,0,NB,54.6,10.3,Atlantic,59347.0
15761,16884,1,7,3,2,0,6,335,0,NB,54.6,10.3,Atlantic,59347.0
15762,16887,1,4,5,2,0,6,480,0,NB,54.6,10.3,Atlantic,59347.0
15763,16943,1,3,1,1,2,1,480,540,NB,54.6,10.3,Atlantic,59347.0
15764,16957,1,6,1,1,0,5,825,0,NB,54.6,10.3,Atlantic,59347.0
15765,16979,1,1,4,2,1,1,360,0,NB,54.6,10.3,Atlantic,59347.0
15766,16985,1,2,2,1,1,2,375,440,NB,54.6,10.3,Atlantic,59347.0
15767,16990,2,2,1,2,2,2,590,0,NB,54.6,10.3,Atlantic,59347.0
15768,17012,2,5,1,2,0,2,490,365,NB,54.6,10.3,Atlantic,59347.0
15769,17013,1,2,6,2,3,1,510,0,NB,54.6,10.3,Atlantic,59347.0
15770,17040,1,4,1,2,0,1,490,180,NB,54.6,10.3,Atlantic,59347.0
15771,17053,1,7,1,2,0,3,500,0,NB,54.6,10.3,Atlantic,59347.0
15772,17077,2,5,6,1,0,2,450,440,NB,54.6,10.3,Atlantic,59347.0
15773,17078,2,7,3,1,0,6,480,0,NB,54.6,10.3,Atlantic,59347.0
15774,17113,1,7,1,2,0,6,630,0,NB,54.6,10.3,Atlantic,59347.0
15775,17165,2,6,5,1,0,2,660,0,NB,54.6,10.3,Atlantic,59347.0
15776,17176,1,5,1,2,0,1,600,435,NB,54.6,10.3,Atlantic,59347.0
15777,17220,1,3,6,1,0,6,750,0,NB,54.6,10.3,Atlantic,59347.0
15778,17244,2,5,1,2,0,3,435,0,NB,54.6,10.3,Atlantic,59347.0
15779,17258,2,7,3,2,0,1,570,0,NB,54.6,10.3,Atlantic,59347.0
15780,17311,1,4,1,2,0,2,480,0,NB,54.6,10.3,Atlantic,59347.0
15781,17317,2,3,6,2,0,1,545,0,NB,54.6,10.3,Atlantic,59347.0
15782,17319,1,3,1,2,1,1,305,0,NB,54.6,10.3,Atlantic,59347.0
15783,17353,1,1,6,1,0,1,600,0,NB,54.6,10.3,Atlantic,59347.0
15784,17406,1,6,5,2,0,1,445,0,NB,54.6,10.3,Atlantic,59347.0
15785,17412,1,5,1,2,0,1,525,530,NB,54.6,10.3,Atlantic,59347.0
15786,17427,1,3,6,2,0,2,700,245,NB,54.6,10.3,Atlantic,59347.0
15787,17429,1,2,4,2,2,1,615,0,NB,54.6,10.3,Atlantic,59347.0
15788,17430,1,4,1,2,1,1,480,0,NB,54.6,10.3,Atlantic,59347.0
15789,17463,1,4,1,1,1,1,300,0,NB,54.6,10.3,Atlantic,59347.0
15790,17478,1,5,1,1,1,2,620,0,NB,54.6,10.3,Atlantic,59347.0
15791,17481,2,6,2,2,0,6,505,0,NB,54.6,10.3,Atlantic,59347.0
15792,17492,1,4,1,2,1,2,525,0,NB,54.6,10.3,Atlantic,59347.0
15793,17496,1,4,3,2,0,2,1050,0,NB,54.6,10.3,Atlantic,59347.0
15794,17519,1,4,2,2,2,1,570,0,NB,54.6,10.3,Atlantic,59347.0
15795,17530,1,3,1,2,1,1,525,0,NB,54.6,10.3,Atlantic,59347.0
15796,17548,2,6,3,1,0,1,320,0,NB,54.6,10.3,Atlantic,59347.0
15797,17551,2,5,1,2,0,4,480,0,NB,54.6,10.3,Atlantic,59347.0
15798,17562,1,1,6,1,0,1,505,775,NB,54.6,10.3,Atlantic,59347.0
15799,17572,2,2,2,2,0,1,270,495,NB,54.6,10.3,Atlantic,59347.0
15800,17591,1,2,1,1,2,1,360,525,NB,54.6,10.3,Atlantic,59347.0
15801,17607,1,6,1,1,0,3,420,0,NB,54.6,10.3,Atlantic,59347.0
15802,17623,2,4,1,2,0,3,900,0,NB,54.6,10.3,Atlantic,59347.0
15803,17627,1,7,1,2,0,3,645,0,NB,54.6,10.3,Atlantic,59347.0
15804,17678,1,7,3,2,0,1,445,0,NB,54.6,10.3,Atlantic,59347.0
15805,17681,1,2,6,2,0,1,615,0,NB,54.6,10.3,Atlantic,59347.0
15806,17688,1,6,1,2,0,1,510,0,NB,54.6,10.3,Atlantic,59347.0
15807,17691,1,6,1,1,0,5,480,0,NB,54.6,10.3,Atlantic,59347.0
15808,17692,2,6,2,2,0,3,575,0,NB,54.6,10.3,Atlantic,59347.0
15809,17705,1,3,1,2,2,1,510,480,NB,54.6,10.3,Atlantic,59347.0
15810,17706,1,2,2,1,0,3,350,465,NB,54.6,10.3,Atlantic,59347.0
15811,17714,1,5,2,2,0,2,420,0,NB,54.6,10.3,Atlantic,59347.0
15812,17749,1,3,2,1,0,3,510,195,NB,54.6,10.3,Atlantic,59347.0
15813,17759,1,5,1,2,0,4,540,0,NB,54.6,10.3,Atlantic,59347.0
15814,17823,2,1,6,1,0,1,820,0,NB,54.6,10.3,Atlantic,59347.0
15815,17829,2,1,6,2,0,2,830,480,NB,54.6,10.3,Atlantic,59347.0
15816,17843,1,2,6,1,0,4,610,0,NB,54.6,10.3,Atlantic,59347.0
15817,17844,1,3,2,1,2,2,540,0,NB,54.6,10.3,Atlantic,59347.0
15818,17922,1,7,1,1,0,2,780,0,NB,54.6,10.3,Atlantic,59347.0
15819,17938,1,7,3,2,0,2,525,0,NB,54.6,10.3,Atlantic,59347.0
15820,17941,1,5,3,1,0,6,460,0,NB,54.6,10.3,Atlantic,59347.0
15821,17962,1,2,6,1,0,3,500,495,NB,54.6,10.3,Atlantic,59347.0
15822,17998,1,4,2,1,0,5,420,750,NB,54.6,10.3,Atlantic,59347.0
15823,17999,2,3,2,2,0,2,525,0,NB,54.6,10.3,Atlantic,59347.0
15824,18011,2,3,1,1,3,2,330,0,NB,54.6,10.3,Atlantic,59347.0
15825,18054,2,6,1,1,0,6,225,0,NB,54.6,10.3,Atlantic,59347.0
15826,18056,1,6,1,2,0,3,540,0,NB,54.6,10.3,Atlantic,59347.0
15827,18068,2,3,2,2,0,2,600,0,NB,54.6,10.3,Atlantic,59347.0
15828,18092,1,2,1,2,2,2,600,0,NB,54.6,10.3,Atlantic,59347.0
15829,18097,1,5,1,1,0,3,400,0,NB,54.6,10.3,Atlantic,59347.0
15830,18132,1,6,1,1,0,2,480,0,NB,54.6,10.3,Atlantic,59347.0
15831,18141,2,4,3,1,0,1,480,0,NB,54.6,10.3,Atlantic,59347.0
15832,18194,1,5,1,2,0,1,585,0,NB,54.6,10.3,Atlantic,59347.0
15833,18197,2,7,3,2,0,6,575,0,NB,54.6,10.3,Atlantic,59347.0
15834,18198,1,7,1,1,0,3,630,0,NB,54.6,10.3,Atlantic,59347.0
15835,18204,1,6,1,2,0,1,630,0,NB,54.6,10.3,Atlantic,59347.0
15836,18212,1,1,6,1,0,3,290,0,NB,54.6,10.3,Atlantic,59347.0
15837,18228,1,6,1,1,0,2,510,0,NB,54.6,10.3,Atlantic,59347.0
15838,18233,2,3,1,2,0,1,480,480,NB,54.6,10.3,Atlantic,59347.0
15839,18240,1,6,6,1,0,6,480,455,NB,54.6,10.3,Atlantic,59347.0
15840,18250,1,4,1,2,0,2,450,505,NB,54.6,10.3,Atlantic,59347.0
15841,18263,2,7,1,1,0,1,640,0,NB,54.6,10.3,Atlantic,59347.0
15842,18278,1,5,1,1,0,3,525,560,NB,54.6,10.3,Atlantic,59347.0
15843,18317,1,7,1,1,0,6,510,0,NB,54.6,10.3,Atlantic,59347.0
15844,18332,1,4,1,1,0,4,520,0,NB,54.6,10.3,Atlantic,59347.0
15845,18360,2,1,6,1,0,2,480,405,NB,54.6,10.3,Atlantic,59347.0
15846,18367,1,6,1,2,0,2,440,0,NB,54.6,10.3,Atlantic,59347.0
15847,18391,1,6,2,1,0,6,560,0,NB,54.6,10.3,Atlantic,59347.0
15848,18421,1,3,1,2,2,1,420,470,NB,54.6,10.3,Atlantic,59347.0
15849,18463,1,7,1,1,0,2,540,0,NB,54.6,10.3,Atlantic,59347.0
15850,18466,2,6,1,1,0,6,460,0,NB,54.6,10.3,Atlantic,59347.0
15851,18501,2,3,6,2,0,2,565,420,NB,54.6,10.3,Atlantic,59347.0
15852,18529,1,4,1,2,0,6,605,450,NB,54.6,10.3,Atlantic,59347.0
15853,18535,2,5,1,2,0,6,570,0,NB,54.6,10.3,Atlantic,59347.0
15854,18559,1,5,4,1,0,4,400,0,NB,54.6,10.3,Atlantic,59347.0
15855,18616,2,1,6,2,0,2,515,0,NB,54.6,10.3,Atlantic,59347.0
15856,18617,1,7,1,2,0,2,545,0,NB,54.6,10.3,Atlantic,59347.0
15857,18627,2,5,1,1,0,1,495,540,NB,54.6,10.3,Atlantic,59347.0
15858,18638,1,5,3,2,0,5,540,0,NB,54.6,10.3,Atlantic,59347.0
15859,18648,1,5,1,1,0,1,330,0,NB,54.6,10.3,Atlantic,59347.0
15860,18656,2,5,1,2,0,1,440,0,NB,54.6,10.3,Atlantic,59347.0
15861,18659,2,7,3,2,0,4,560,0,NB,54.6,10.3,Atlantic,59347.0
15862,18668,2,4,1,2,1,2,690,0,NB,54.6,10.3,Atlantic,59347.0
15863,18678,2,7,1,1,0,4,570,0,NB,54.6,10.3,Atlantic,59347.0
15864,18686,1,4,1,2,0,2,525,0,NB,54.6,10.3,Atlantic,59347.0
15865,18713,1,1,6,2,0,3,630,505,NB,54.6,10.3,Atlantic,59347.0
15866,18720,1,5,1,1,0,4,495,0,NB,54.6,10.3,Atlantic,59347.0
15867,18721,1,6,1,1,0,4,630,0,NB,54.6,10.3,Atlantic,59347.0
15868,18722,1,4,1,2,0,2,510,0,NB,54.6,10.3,Atlantic,59347.0
15869,18739,2,3,4,2,2,2,580,210,NB,54.6,10.3,Atlantic,59347.0
15870,18753,2,5,1,2,0,1,475,735,NB,54.6,10.3,Atlantic,59347.0
15871,18762,1,6,1,1,0,5,650,0,NB,54.6,10.3,Atlantic,59347.0
15872,18792,2,6,1,2,0,5,645,0,NB,54.6,10.3,Atlantic,59347.0
15873,18804,2,3,2,2,1,2,490,510,NB,54.6,10.3,Atlantic,59347.0
15874,18808,2,4,2,2,1,1,420,475,NB,54.6,10.3,Atlantic,59347.0
15875,18815,1,4,2,2,0,1,600,215,NB,54.6,10.3,Atlantic,59347.0
15876,18841,2,7,1,2,0,6,570,0,NB,54.6,10.3,Atlantic,59347.0
15877,18845,1,6,1,2,0,6,540,0,NB,54.6,10.3,Atlantic,59347.0
15878,18882,1,5,1,2,0,3,545,0,NB,54.6,10.3,Atlantic,59347.0
15879,18909,1,6,1,2,0,1,540,0,NB,54.6,10.3,Atlantic,59347.0
15880,18957,1,3,1,1,0,1,610,0,NB,54.6,10.3,Atlantic,59347.0
15881,18959,1,4,1,1,0,6,600,0,NB,54.6,10.3,Atlantic,59347.0
15882,18963,2,6,1,1,0,2,645,0,NB,54.6,10.3,Atlantic,59347.0
15883,19004,1,5,5,1,0,6,510,0,NB,54.6,10.3,Atlantic,59347.0
15884,19034,1,6,1,1,0,2,465,0,NB,54.6,10.3,Atlantic,59347.0
15885,19046,2,4,1,1,0,1,795,0,NB,54.6,10.3,Atlantic,59347.0
15886,19057,2,5,1,2,0,1,510,0,NB,54.6,10.3,Atlantic,59347.0
15887,19111,2,7,1,2,0,3,570,0,NB,54.6,10.3,Atlantic,59347.0
15888,19133,1,1,6,2,1,2,600,0,NB,54.6,10.3,Atlantic,59347.0
15889,19135,1,4,1,1,1,1,475,275,NB,54.6,10.3,Atlantic,59347.0
15890,19143,2,7,1,2,0,1,570,0,NB,54.6,10.3,Atlantic,59347.0
15891,19144,1,5,1,1,0,6,570,0,NB,54.6,10.3,Atlantic,59347.0
15892,19146,2,5,3,1,0,6,765,0,NB,54.6,10.3,Atlantic,59347.0
15893,19157,1,2,1,1,0,2,335,570,NB,54.6,10.3,Atlantic,59347.0
15894,19164,1,6,5,2,0,5,530,0,NB,54.6,10.3,Atlantic,59347.0
15895,19166,1,6,1,2,0,4,420,0,NB,54.6,10.3,Atlantic,59347.0
15896,19204,1,7,3,2,0,3,525,0,NB,54.6,10.3,Atlantic,59347.0
15897,19209,1,6,1,1,0,6,510,0,NB,54.6,10.3,Atlantic,59347.0
15898,19218,1,1,6,1,0,2,855,0,NB,54.6,10.3,Atlantic,59347.0
15899,19225,1,5,1,1,0,1,270,650,NB,54.6,10.3,Atlantic,59347.0
15900,19237,1,6,1,2,0,4,510,0,NB,54.6,10.3,Atlantic,59347.0
15901,19258,1,4,2,2,0,3,590,370,NB,54.6,10.3,Atlantic,59347.0
15902,19290,1,5,6,1,0,1,420,260,NB,54.6,10.3,Atlantic,59347.0
15903,19311,1,5,1,2,0,3,450,485,NB,54.6,10.3,Atlantic,59347.0
15904,19331,1,5,1,2,0,3,585,0,NB,54.6,10.3,Atlantic,59347.0
15905,19344,2,2,1,2,2,1,510,0,NB,54.6,10.3,Atlantic,59347.0
15906,19379,2,3,1,2,0,1,600,0,NB,54.6,10.3,Atlantic,59347.0
15907,19433,1,4,5,2,0,2,660,0,NB,54.6,10.3,Atlantic,59347.0
15908,19447,1,5,3,2,0,2,480,0,NB,54.6,10.3,Atlantic,59347.0
15909,19464,1,6,1,1,0,2,570,0,NB,54.6,10.3,Atlantic,59347.0
15910,19490,1,3,4,2,2,1,465,0,NB,54.6,10.3,Atlantic,59347.0
15911,19494,2,6,5,2,0,6,540,0,NB,54.6,10.3,Atlantic,59347.0
15912,19496,2,5,1,2,0,3,285,0,NB,54.6,10.3,Atlantic,59347.0
15913,19518,1,6,1,1,0,2,585,0,NB,54.6,10.3,Atlantic,59347.0
15914,19524,1,5,6,1,0,1,435,0,NB,54.6,10.3,Atlantic,59347.0
15915,19533,2,2,1,2,2,1,420,230,NB,54.6,10.3,Atlantic,59347.0
15916,19550,1,6,1,1,0,6,420,0,NB,54.6,10.3,Atlantic,59347.0
15917,19553,1,5,3,2,0,2,600,0,NB,54.6,10.3,Atlantic,59347.0
15918,19561,1,6,3,2,0,6,480,0,NB,54.6,10.3,Atlantic,59347.0
15919,19574,1,4,3,2,0,2,1320,0,NB,54.6,10.3,Atlantic,59347.0
15920,19594,1,5,6,2,0,1,520,0,NB,54.6,10.3,Atlantic,59347.0
15921,19606,1,6,3,2,1,6,540,0,NB,54.6,10.3,Atlantic,59347.0
15922,19617,2,7,1,2,0,3,485,0,NB,54.6,10.3,Atlantic,59347.0
15923,19643,2,2,1,2,2,5,630,0,NB,54.6,10.3,Atlantic,59347.0
15924,19663,1,6,1,1,0,3,500,0,NB,54.6,10.3,Atlantic,59347.0
15925,19679,1,5,1,2,0,1,495,0,NB,54.6,10.3,Atlantic,59347.0
15926,19680,1,6,1,1,0,2,510,0,NB,54.6,10.3,Atlantic,59347.0
15927,19683,1,4,1,2,2,2,420,360,NB,54.6,10.3,Atlantic,59347.0
15928,19688,1,6,3,2,0,4,600,0,NB,54.6,10.3,Atlantic,59347.0
15929,19693,1,6,1,1,0,6,450,0,NB,54.6,10.3,Atlantic,59347.0
15930,19701,2,3,6,2,2,1,555,465,NB,54.6,10.3,Atlantic,59347.0
15931,19721,1,6,3,2,0,3,420,500,NB,54.6,10.3,Atlantic,59347.0
15932,19734,1,7,1,2,0,2,600,0,NB,54.6,10.3,Atlantic,59347.0
15933,19765,1,3,1,2,0,2,480,455,NB,54.6,10.3,Atlantic,59347.0
15934,19777,1,5,6,1,0,2,525,490,NB,54.6,10.3,Atlantic,59347.0
15935,19793,1,5,4,2,0,1,405,780,NB,54.6,10.3,Atlantic,59347.0
15936,19798,1,1,6,2,0,1,770,0,NB,54.6,10.3,Atlantic,59347.0
15937,19799,1,3,1,2,1,4,695,0,NB,54.6,10.3,Atlantic,59347.0
15938,19804,1,5,1,2,0,4,510,0,NB,54.6,10.3,Atlantic,59347.0
15939,19827,1,6,5,2,0,4,510,0,NB,54.6,10.3,Atlantic,59347.0
15940,19832,1,6,5,2,0,4,535,0,NB,54.6,10.3,Atlantic,59347.0
15941,19877,1,5,1,2,0,3,780,0,NB,54.6,10.3,Atlantic,59347.0
15942,19883,1,7,1,2,0,6,625,0,NB,54.6,10.3,Atlantic,59347.0
15943,19893,2,3,6,1,0,6,500,740,NB,54.6,10.3,Atlantic,59347.0
15944,19896,1,4,2,2,0,6,510,450,NB,54.6,10.3,Atlantic,59347.0
15945,19901,1,1,6,1,0,1,490,0,NB,54.6,10.3,Atlantic,59347.0
15946,19924,2,5,4,1,0,6,465,0,NB,54.6,10.3,Atlantic,59347.0
15947,19925,2,6,3,2,0,3,540,0,NB,54.6,10.3,Atlantic,59347.0
15948,19956,2,6,1,1,0,6,500,0,NB,54.6,10.3,Atlantic,59347.0
15949,19984,1,4,5,1,0,3,600,0,NB,54.6,10.3,Atlantic,59347.0
15950,19985,1,4,1,2,0,1,1085,0,NB,54.6,10.3,Atlantic,59347.0
15951,20000,1,4,1,1,0,2,540,0,NB,54.6,10.3,Atlantic,59347.0
15952,20003,2,5,1,1,0,4,490,565,NB,54.6,10.3,Atlantic,59347.0
15953,20005,1,6,3,1,0,6,420,480,NB,54.6,10.3,Atlantic,59347.0
15954,20015,1,4,1,1,2,2,390,0,NB,54.6,10.3,Atlantic,59347.0
15955,20027,1,4,1,2,2,1,770,0,NB,54.6,10.3,Atlantic,59347.0
15956,20029,1,3,1,1,2,1,345,485,NB,54.6,10.3,Atlantic,59347.0
15957,20049,1,2,1,2,1,2,360,495,NB,54.6,10.3,Atlantic,59347.0
15958,20069,1,4,1,2,0,2,480,425,NB,54.6,10.3,Atlantic,59347.0
15959,20071,1,6,1,1,0,1,465,0,NB,54.6,10.3,Atlantic,59347.0
15960,20076,1,2,6,2,0,1,630,0,NB,54.6,10.3,Atlantic,59347.0
15961,20110,2,3,6,2,1,1,825,0,NB,54.6,10.3,Atlantic,59347.0
15962,20120,1,6,5,2,0,5,310,0,NB,54.6,10.3,Atlantic,59347.0
15963,20126,2,5,1,1,0,3,405,495,NB,54.6,10.3,Atlantic,59347.0
